sample_id,zoopTotal_sum,FF_sum,Omni_sum,Carni_sum,Cope_omni_sum,Cope_carni_sum,Cal_omni_sum,Cal_carni_sum,Cyc_omni_sum,Cyc_carni_sum,otherCopepods_omni_sum,otherCopepods_carni_sum
118VJ-5,15251,0,200,15051,200,50,100,50,100,0,0,0
118VJ-9,52,0,50,2,50,0,50,0,0,0,0,0
119AT-1,4,1,2,1,2,0,2,0,0,0,0,0
119AT-13,158,0,101,57,50,51,50,51,0,0,0,0
119AT-17,106,0,50,56,50,56,50,56,0,0,0,0
119AT-21,301,0,300,1,300,1,300,1,0,0,0,0
119AT-25,161,1,51,109,0,106,0,106,0,0,0,0
119AT-29,338,17,3,318,0,317,0,317,0,0,0,0
119AT-33,2276,160,0,2116,0,2110,0,2060,0,50,0,0
119AT-36,144,35,3,106,3,106,3,106,0,0,0,0
119AT-37,30,17,6,7,6,1,6,1,0,0,0,0
119AT-38,77,17,8,52,6,50,6,50,0,0,0,0
119AT-39,79,35,37,7,35,1,35,1,0,0,0,0
119AT-40,27,17,7,3,6,0,6,0,0,0,0,0
119AT-41,143,17,71,55,69,52,69,52,0,0,0,0
119AT-42,40,17,19,4,17,0,17,0,0,0,0,0
119AT-43,29,17,6,6,6,0,6,0,0,0,0,0
119AT-44,30059,35,30023,1,30023,0,30023,0,0,0,0,0
119AT-45,13,6,1,6,1,0,1,0,0,0,0,0
119AT-46,26,17,6,3,6,2,6,2,0,0,0,0
119AT-47,38,17,18,3,17,1,17,1,0,0,0,0
119AT-48,61,3,6,52,6,50,6,50,0,0,0,0
119AT-49,25,2,17,6,17,0,17,0,0,0,0,0
119AT-5,6,0,0,6,0,0,0,0,0,0,0,0
119AT-9,15251,1,150,15100,150,100,150,0,0,100,0,0
119VJ-11,1,0,1,0,0,0,0,0,0,0,0,0
119VJ-15,150,0,0,150,0,150,0,150,0,0,0,0
119VJ-19,15061,0,52,15009,52,0,52,0,0,0,0,0
119VJ-23,23,0,6,17,6,0,6,0,0,0,0,0
119VJ-27,5,0,2,3,2,1,2,1,0,0,0,0
119VJ-3,15000,0,0,15000,0,0,0,0,0,0,0,0
119VJ-31,8,0,1,7,1,0,1,0,0,0,0,0
119VJ-35,35051,0,1,35050,1,50,1,50,0,0,0,0
119VJ-39,98,6,69,23,69,0,19,0,50,0,0,0
119VJ-43,29,6,6,17,6,0,6,0,0,0,0,0
119VJ-47,111,1,7,103,6,100,6,100,0,0,0,0
11AT-11,0,0,0,0,0,0,0,0,0,0,0,0
11AT-15,50,0,0,50,0,50,0,50,0,0,0,0
11AT-19,0,0,0,0,0,0,0,0,0,0,0,0
11AT-23,2,1,0,1,0,0,0,0,0,0,0,0
11AT-3,0,0,0,0,0,0,0,0,0,0,0,0
11AT-31,6,0,0,6,0,0,0,0,0,0,0,0
11AT-39,9,6,0,3,0,0,0,0,0,0,0,0
11AT-7,6,6,0,0,0,0,0,0,0,0,0,0
11NWP-1,15150,0,15100,50,15050,50,15050,50,0,0,0,0
11NWP-10,354,0,350,4,350,0,300,0,50,0,0,0
11NWP-11,1001,0,950,51,950,50,850,50,100,0,0,0
11NWP-12,1421,0,1312,109,1262,100,1262,100,0,0,0,0
11NWP-13,302,0,302,0,302,0,302,0,0,0,0,0
11NWP-14,1851,0,1750,101,1750,100,1750,100,0,0,0,0
11NWP-15,901,0,901,0,900,0,900,0,0,0,0,0
11NWP-16,150,0,150,0,150,0,150,0,0,0,0,0
11NWP-17,152,0,152,0,152,0,102,0,50,0,0,0
11NWP-18,1752,0,1752,0,1752,0,1752,0,0,0,0,0
11NWP-19,402,0,352,50,302,50,302,50,0,0,0,0
11NWP-2,15252,0,251,15001,201,0,201,0,0,0,0,0
11NWP-20,300,0,300,0,300,0,300,0,0,0,0,0
11NWP-21,15253,0,15252,1,15251,0,15251,0,0,0,0,0
11NWP-22,452,0,451,1,450,0,450,0,0,0,0,0
11NWP-23,100,0,100,0,100,0,100,0,0,0,0,0
11NWP-24,101,0,100,1,100,0,100,0,0,0,0,0
11NWP-25,2,0,1,1,1,0,1,0,0,0,0,0
11NWP-26,100,0,100,0,100,0,100,0,0,0,0,0
11NWP-27,50,0,50,0,50,0,50,0,0,0,0,0
11NWP-28,351,0,300,51,300,50,300,50,0,0,0,0
11NWP-29,100,0,100,0,100,0,100,0,0,0,0,0
11NWP-3,15400,0,15350,50,15350,50,15300,50,50,0,0,0
11NWP-30,0,0,0,0,0,0,0,0,0,0,0,0
11NWP-31,100,0,100,0,100,0,100,0,0,0,0,0
11NWP-32,100,0,100,0,100,0,100,0,0,0,0,0
11NWP-33,100,0,100,0,100,0,100,0,0,0,0,0
11NWP-4,301,0,251,50,200,50,200,50,0,0,0,0
11NWP-5,15400,0,15350,50,15300,50,15300,50,0,0,0,0
11NWP-6,15851,0,15851,0,15851,0,15851,0,0,0,0,0
11NWP-7,350,0,350,0,300,0,300,0,0,0,0,0
11NWP-8,400,0,350,50,300,50,300,50,0,0,0,0
11NWP-9,16907,0,16900,7,16750,1,16750,1,0,0,0,0
11SWL-1,165,0,53,112,3,100,3,100,0,0,0,0
11SWL-11,31600,0,16200,15400,16050,15400,16000,15100,50,300,0,0
11SWL-13,553,0,400,153,350,150,350,50,0,100,0,0
11SWL-15,15300,0,300,15000,300,0,300,0,0,0,0,0
11SWL-17,1,0,0,1,0,0,0,0,0,0,0,0
11SWL-19,0,0,0,0,0,0,0,0,0,0,0,0
11SWL-21,1,0,0,1,0,0,0,0,0,0,0,0
11SWL-23,1,0,0,1,0,0,0,0,0,0,0,0
11SWL-25,2,0,0,2,0,0,0,0,0,0,0,0
11SWL-27,602,0,450,152,350,150,300,50,50,100,0,0
11SWL-29,35404,0,35301,103,35200,100,35150,50,50,50,0,0
11SWL-3,170,0,150,20,150,0,0,0,150,0,0,0
11SWL-31,1107,0,1000,107,700,100,400,50,300,50,0,0
11SWL-33,15701,0,15551,150,15450,150,15300,100,150,50,0,0
11SWL-35,32402,0,17200,15202,17100,200,16800,150,300,50,0,0
11SWL-37,6,0,0,6,0,0,0,0,0,0,0,0
11SWL-5,56,0,0,56,0,50,0,50,0,0,0,0
11SWL-7,57,0,51,6,50,0,50,0,0,0,0,0
11SWL-9,1184,0,300,884,300,850,0,0,300,850,0,0
120AT-1,256,2,151,103,151,103,151,103,0,0,0,0
120AT-13,100,0,50,50,50,50,50,50,0,0,0,0
120AT-17,157,1,0,156,0,156,0,156,0,0,0,0
120AT-2,210,6,51,153,51,153,1,153,50,0,0,0
120AT-21,335,0,0,335,0,335,0,335,0,0,0,0
120AT-25,426,0,51,375,0,375,0,375,0,0,0,0
120AT-29,337,2,0,335,0,335,0,335,0,0,0,0
120AT-33,413,35,0,378,0,375,0,375,0,0,0,0
120AT-37,476,35,135,306,85,303,85,303,0,0,0,0
120AT-41,128,17,38,73,35,50,35,50,0,0,0,0
120AT-45,15028,17,15007,4,15006,0,15006,0,0,0,0,0
120AT-5,202,0,150,52,150,52,150,2,0,50,0,0
120AT-9,277,1,50,226,50,225,0,225,50,0,0,0
120VJ-11,178,75,0,103,0,100,0,100,0,0,0,0
120VJ-15,136,17,108,11,108,9,58,9,50,0,0,0
120VJ-19,15166,6,106,15054,106,50,106,50,0,0,0,0
120VJ-23,70,6,6,58,6,50,6,50,0,0,0,0
120VJ-27,9,3,6,0,6,0,6,0,0,0,0,0
120VJ-3,15051,0,15050,1,15050,0,15050,0,0,0,0,0
120VJ-31,152,0,50,102,0,102,0,102,0,0,0,0
120VJ-35,15060,6,1,15053,0,50,0,0,0,50,0,0
120VJ-39,52,2,0,50,0,50,0,50,0,0,0,0
120VJ-43,15064,35,20,15009,17,0,17,0,0,0,0,0
120VJ-47,53,1,52,0,52,0,52,0,0,0,0,0
120VJ-7,0,0,0,0,0,0,0,0,0,0,0,0
121AT-1,300,0,100,200,100,200,50,200,50,0,0,0
121AT-10,1,0,0,1,0,1,0,1,0,0,0,0
121AT-11,106,0,50,56,50,56,50,56,0,0,0,0
121AT-12,2,0,0,2,0,0,0,0,0,0,0,0
121AT-13,6,0,0,6,0,6,0,6,0,0,0,0
121AT-14,6,0,0,6,0,6,0,6,0,0,0,0
121AT-15,56,0,0,56,0,56,0,56,0,0,0,0
121AT-16,606,0,303,303,300,300,300,300,0,0,0,0
121AT-17,5,0,2,3,0,0,0,0,0,0,0,0
121AT-18,308,0,0,308,0,306,0,306,0,0,0,0
121AT-19,15052,0,0,15052,0,50,0,0,0,50,0,0
121AT-20,50,0,0,50,0,50,0,0,0,50,0,0
121AT-21,205,0,51,154,50,152,50,102,0,50,0,0
121AT-22,402,0,100,302,100,301,100,301,0,0,0,0
121AT-23,0,0,0,0,0,0,0,0,0,0,0,0
121AT-24,150,0,0,150,0,150,0,100,0,50,0,0
121AT-25,0,0,0,0,0,0,0,0,0,0,0,0
121AT-26,50,0,0,50,0,50,0,50,0,0,0,0
121AT-27,154,0,2,152,1,151,1,1,0,150,0,0
121AT-28,306,0,0,306,0,300,0,0,0,300,0,0
121AT-29,350,0,50,300,0,300,0,0,0,300,0,0
121AT-30,1,0,0,1,0,0,0,0,0,0,0,0
121AT-7,3,1,0,2,0,2,0,2,0,0,0,0
121VJ-11,24,0,7,17,7,0,7,0,0,0,0,0
121VJ-15,123,0,6,117,6,100,6,50,0,50,0,0
121VJ-19,0,0,0,0,0,0,0,0,0,0,0,0
121VJ-23,2,0,1,1,0,0,0,0,0,0,0,0
121VJ-27,0,0,0,0,0,0,0,0,0,0,0,0
121VJ-3,50,0,0,50,0,50,0,50,0,0,0,0
121VJ-31,0,0,0,0,0,0,0,0,0,0,0,0
121VJ-35,0,0,0,0,0,0,0,0,0,0,0,0
121VJ-39,72,0,5,67,3,50,3,50,0,0,0,0
121VJ-43,23,0,6,17,6,0,6,0,0,0,0,0
121VJ-47,73,0,17,56,17,50,17,50,0,0,0,0
121VJ-7,30300,0,15150,15150,15150,150,15150,150,0,0,0,0
122AT-1,154,0,0,154,0,152,0,152,0,0,0,0
122AT-13,15158,0,15152,6,15152,0,15152,0,0,0,0,0
122AT-17,1,0,1,0,0,0,0,0,0,0,0,0
122AT-21,1,0,1,0,0,0,0,0,0,0,0,0
122AT-25,50,0,0,50,0,50,0,0,0,50,0,0
122AT-29,15564,6,156,15402,100,350,100,300,0,50,0,0
122AT-33,375,17,200,158,200,151,200,51,0,100,0,0
122AT-37,110,17,23,70,17,50,17,50,0,0,0,0
122AT-39,106,35,12,59,6,50,6,0,0,50,0,0
122AT-40,208,75,12,121,6,101,6,101,0,0,0,0
122AT-41,78,35,23,20,17,0,17,0,0,0,0,0
122AT-42,137,17,68,52,67,50,67,0,0,50,0,0
122AT-43,64,3,58,3,56,0,56,0,0,0,0,0
122AT-44,131,6,18,107,17,100,17,50,0,50,0,0
122AT-45,427,6,62,359,56,350,56,50,0,300,0,0
122AT-46,15120,35,15077,8,15075,2,15075,2,0,0,0,0
122AT-47,152,17,76,59,75,50,75,0,0,50,0,0
122AT-48,155,17,37,101,35,100,35,50,0,50,0,0
122AT-49,176,6,17,153,17,152,17,2,0,150,0,0
122AT-5,101,0,101,0,101,0,101,0,0,0,0,0
122AT-50,86,17,18,51,17,51,17,1,0,50,0,0
122AT-51,397,75,52,270,35,267,35,167,0,100,0,0
122AT-52,478,35,12,431,6,425,6,375,0,50,0,0
122AT-53,395,6,1,388,0,385,0,335,0,50,0,0
122AT-9,17156,0,1900,15256,1800,250,1800,200,0,50,0,0
122VJ-1,61,0,56,5,56,0,56,0,0,0,0,0
122VJ-13,1,0,0,1,0,0,0,0,0,0,0,0
122VJ-17,101,0,50,51,50,50,0,50,50,0,0,0
122VJ-21,53,0,52,1,52,0,52,0,0,0,0,0
122VJ-25,1,0,1,0,1,0,1,0,0,0,0,0
122VJ-29,21,0,17,4,17,0,17,0,0,0,0,0
122VJ-33,52,0,52,0,52,0,52,0,0,0,0,0
122VJ-37,101,0,100,1,100,0,100,0,0,0,0,0
122VJ-45,50,0,0,50,0,50,0,50,0,0,0,0
122VJ-49,0,0,0,0,0,0,0,0,0,0,0,0
122VJ-5,8,0,6,2,6,1,6,1,0,0,0,0
122VJ-9,4,0,2,2,1,0,1,0,0,0,0,0
123AT-1,59,0,2,57,1,56,1,56,0,0,0,0
123AT-11,938,6,6,926,0,925,0,925,0,0,0,0
123AT-15,56,0,0,56,0,56,0,56,0,0,0,0
123AT-19,135,0,0,135,0,135,0,135,0,0,0,0
123AT-23,362,0,50,312,50,306,50,306,0,0,0,0
123AT-27,383,6,0,377,0,375,0,375,0,0,0,0
123AT-3,322,0,6,316,0,310,0,310,0,0,0,0
123AT-31,205,75,3,127,0,125,0,125,0,0,0,0
123AT-35,18,2,7,9,6,2,6,2,0,0,0,0
123AT-39,31,17,12,2,6,1,6,1,0,0,0,0
123AT-43,193,6,1,186,0,185,0,185,0,0,0,0
123AT-47,76,17,51,8,0,6,0,6,0,0,0,0
123AT-7,58,0,2,56,0,56,0,56,0,0,0,0
123VJ-11,58,0,3,55,3,51,3,51,0,0,0,0
123VJ-15,9,0,7,2,6,0,6,0,0,0,0,0
123VJ-19,59,0,7,52,6,51,6,51,0,0,0,0
123VJ-23,111,0,55,56,53,50,53,50,0,0,0,0
123VJ-27,57,0,1,56,0,50,0,50,0,0,0,0
123VJ-3,29,0,12,17,6,0,6,0,0,0,0,0
123VJ-31,3,0,3,0,0,0,0,0,0,0,0,0
123VJ-35,52,0,0,52,0,50,0,50,0,0,0,0
123VJ-39,4,0,1,3,1,0,1,0,0,0,0,0
123VJ-43,100,0,100,0,50,0,50,0,0,0,0,0
123VJ-47,0,0,0,0,0,0,0,0,0,0,0,0
123VJ-7,55,0,53,2,53,0,53,0,0,0,0,0
124AT-1,0,0,0,0,0,0,0,0,0,0,0,0
124AT-10,15055,2,15003,50,15000,50,15000,50,0,0,0,0
124AT-11,65050,0,65050,0,65000,0,65000,0,0,0,0,0
124AT-12,35200,0,35150,50,35150,50,35150,50,0,0,0,0
124AT-13,15106,0,15000,106,15000,106,15000,56,0,50,0,0
124AT-14,52,0,0,52,0,52,0,52,0,0,0,0
124AT-15,3,0,1,2,1,2,1,2,0,0,0,0
124AT-16,154,0,101,53,101,53,51,53,50,0,0,0
124AT-17,217,0,50,167,50,167,50,117,0,50,0,0
124AT-18,6,0,0,6,0,6,0,6,0,0,0,0
124AT-19,100,0,0,100,0,100,0,100,0,0,0,0
124AT-20,2,0,0,2,0,2,0,2,0,0,0,0
124AT-21,260,0,101,159,100,156,100,106,0,50,0,0
124AT-22,150,0,50,100,0,100,0,0,0,100,0,0
124AT-23,56,0,0,56,0,56,0,6,0,50,0,0
124AT-24,354,0,201,153,201,151,151,51,50,100,0,0
124AT-25,314,0,301,13,300,6,300,6,0,0,0,0
124AT-5,2,0,0,2,0,2,0,2,0,0,0,0
124AT-6,55,2,51,2,0,2,0,2,0,0,0,0
124AT-7,15100,0,15000,100,15000,100,15000,100,0,0,0,0
124AT-8,1,0,1,0,0,0,0,0,0,0,0,0
124AT-9,157,0,150,7,150,6,150,6,0,0,0,0
124VJ-11,45,2,20,23,17,6,17,6,0,0,0,0
124VJ-15,115,1,107,7,6,0,6,0,0,0,0,0
124VJ-19,62,0,56,6,6,3,6,3,0,0,0,0
124VJ-23,57,0,6,51,6,50,6,50,0,0,0,0
124VJ-27,103,0,3,100,3,100,3,100,0,0,0,0
124VJ-3,1,0,1,0,1,0,1,0,0,0,0,0
124VJ-31,12,0,9,3,6,0,6,0,0,0,0,0
124VJ-35,53,0,2,51,2,50,2,50,0,0,0,0
124VJ-39,7,0,6,1,6,0,6,0,0,0,0,0
124VJ-43,236,1,185,50,135,50,135,50,0,0,0,0
124VJ-47,8,0,7,1,7,0,7,0,0,0,0,0
124VJ-7,106,0,3,103,3,100,3,100,0,0,0,0
125AT-1,6,0,0,6,0,0,0,0,0,0,0,0
125AT-13,30201,0,15201,15000,15201,15000,15151,15000,50,0,0,0
125AT-17,51,0,50,1,50,0,50,0,0,0,0,0
125AT-21,15100,0,100,15000,100,0,100,0,0,0,0,0
125AT-25,0,0,0,0,0,0,0,0,0,0,0,0
125AT-29,15001,0,1,15000,0,0,0,0,0,0,0,0
125AT-33,4,0,4,0,2,0,2,0,0,0,0,0
125AT-37,126,75,51,0,50,0,50,0,0,0,0,0
125AT-41,77,17,57,3,57,0,57,0,0,0,0,0
125AT-42,15,6,8,1,7,0,7,0,0,0,0,0
125AT-43,28,6,19,3,17,1,17,1,0,0,0,0
125AT-45,364,17,41,306,35,300,35,0,0,300,0,0
125AT-46,15329,6,15020,303,15017,300,15017,0,0,300,0,0
125AT-48,2,0,2,0,2,0,2,0,0,0,0,0
125AT-49,1053,1,202,850,200,850,200,0,0,850,0,0
125AT-5,50,0,0,50,0,50,0,0,0,50,0,0
125AT-9,53751,0,38751,15000,38750,0,38750,0,0,0,0,0
125VJ-1,901,0,851,50,851,50,851,0,0,50,0,0
125VJ-13,276,160,2,114,0,102,0,102,0,0,0,0
125VJ-17,1602,160,556,886,550,867,550,867,0,0,0,0
125VJ-21,511,160,17,334,17,317,17,317,0,0,0,0
125VJ-25,15444,75,15050,319,15050,300,15050,300,0,0,0,0
125VJ-29,15764,75,15103,586,15102,568,15102,268,0,300,0,0
125VJ-33,832,310,166,356,160,319,160,169,0,150,0,0
125VJ-37,423,160,5,258,3,252,3,152,0,100,0,0
125VJ-41,485,75,2,408,0,385,0,335,0,50,0,0
125VJ-45,152,35,6,111,0,103,0,103,0,0,0,0
125VJ-5,372,75,159,138,156,102,156,102,0,0,0,0
125VJ-9,88,35,0,53,0,50,0,50,0,0,0,0
126AT-1,15852,1,15001,850,15000,850,15000,0,0,850,0,0
126AT-11,120,0,17,103,0,103,0,103,0,0,0,0
126AT-15,15323,0,15317,6,15300,6,15300,6,0,0,0,0
126AT-19,225053,0,225003,50,225000,50,225000,50,0,0,0,0
126AT-2,301,0,1,300,1,300,1,0,0,300,0,0
126AT-23,53,0,1,52,0,51,0,51,0,0,0,0
126AT-27,15166,6,15003,157,15000,156,15000,156,0,0,0,0
126AT-3,173,0,6,167,0,167,0,17,0,150,0,0
126AT-31,159,6,50,103,50,101,50,101,0,0,0,0
126AT-35,262,6,56,200,50,200,50,150,0,50,0,0
126AT-39,43,2,3,38,0,0,0,0,0,0,0,0
126AT-4,612,3,3,606,0,606,0,306,0,300,0,0
126AT-43,65139,17,65055,67,65052,50,65052,50,0,0,0,0
126AT-44,15065,2,15007,56,15006,50,15006,0,0,50,0,0
126AT-45,95857,3,95003,851,95001,850,95001,850,0,0,0,0
126AT-47,15058,1,15006,51,15000,50,15000,50,0,0,0,0
126AT-48,53,1,51,1,50,0,50,0,0,0,0,0
126AT-49,53,0,52,1,50,0,0,0,50,0,0,0
126AT-5,473,17,6,450,0,450,0,150,0,300,0,0
126AT-6,367,17,0,350,0,350,0,300,0,50,0,0
126AT-7,58,2,6,50,0,50,0,50,0,0,0,0
126VJ-11,497,75,69,353,67,341,67,341,0,0,0,0
126VJ-15,148,6,0,142,0,135,0,135,0,0,0,0
126VJ-19,15113,0,15101,12,15050,6,15000,6,50,0,0,0
126VJ-23,35465,6,35200,259,35100,256,35000,256,100,0,0,0
126VJ-27,15557,0,15200,357,15200,356,15150,356,50,0,0,0
126VJ-3,29,6,0,23,0,17,0,17,0,0,0,0
126VJ-31,203,160,2,41,0,35,0,35,0,0,0,0
126VJ-35,67,35,8,24,6,6,6,6,0,0,0,0
126VJ-39,43,35,2,6,2,0,2,0,0,0,0,0
126VJ-43,15018,17,15000,1,15000,0,15000,0,0,0,0,0
126VJ-47,18,17,0,1,0,1,0,1,0,0,0,0
126VJ-7,448,75,55,318,53,306,53,306,0,0,0,0
127VJ-1,141,35,56,50,50,50,0,50,50,0,0,0
127VJ-13,316,6,56,254,50,251,50,251,0,0,0,0
127VJ-17,173,0,56,117,50,117,0,117,50,0,0,0
127VJ-21,5,2,1,2,0,2,0,2,0,0,0,0
127VJ-25,459,0,3,456,0,456,0,456,0,0,0,0
127VJ-29,15552,75,15356,121,15350,117,15350,117,0,0,0,0
127VJ-33,506,160,6,340,0,317,0,317,0,0,0,0
127VJ-37,149,35,91,23,85,17,85,17,0,0,0,0
127VJ-41,214,0,52,162,50,156,50,156,0,0,0,0
127VJ-45,26,2,1,23,0,6,0,6,0,0,0,0
127VJ-49,73,0,53,20,52,3,52,3,0,0,0,0
127VJ-5,65489,75,65106,308,65100,300,65100,300,0,0,0,0
127VJ-9,15163,35,15021,107,15018,106,15018,106,0,0,0,0
128AT-1,7,0,1,6,0,0,0,0,0,0,0,0
128AT-13,0,0,0,0,0,0,0,0,0,0,0,0
128AT-17,0,0,0,0,0,0,0,0,0,0,0,0
128AT-21,0,0,0,0,0,0,0,0,0,0,0,0
128AT-25,0,0,0,0,0,0,0,0,0,0,0,0
128AT-29,0,0,0,0,0,0,0,0,0,0,0,0
128AT-33,58,0,52,6,50,0,50,0,0,0,0,0
128AT-37,106,0,56,50,56,50,56,50,0,0,0,0
128AT-41,104,0,3,101,3,100,3,0,0,100,0,0
128AT-45,101,0,1,100,1,100,1,0,0,100,0,0
128AT-5,56,0,50,6,50,0,50,0,0,0,0,0
128AT-9,35002,0,1,35001,1,0,1,0,0,0,0,0
128VJ-11,596,6,392,198,375,119,375,119,0,0,0,0
128VJ-15,2309,1,1031,1277,975,1200,925,1200,50,0,0,0
128VJ-19,1070,0,52,1018,51,1001,1,1001,50,0,0,0
128VJ-23,305,0,150,155,150,152,150,2,0,150,0,0
128VJ-27,18055,0,2350,15705,2350,703,2050,603,300,100,0,0
128VJ-3,237,35,2,200,0,200,0,50,0,150,0,0
128VJ-31,537,0,150,387,150,367,150,317,0,50,0,0
128VJ-35,16505,0,16201,304,16200,302,15900,302,300,0,0,0
128VJ-39,30301,35,30242,24,30186,1,30036,1,150,0,0,0
128VJ-43,50447,17,50017,413,50017,406,50017,356,0,50,0,0
128VJ-47,35093,17,35008,68,35002,67,35002,67,0,0,0,0
128VJ-7,15159,6,15000,153,15000,150,15000,100,0,50,0,0
129AT-1,1,0,1,0,0,0,0,0,0,0,0,0
129AT-13,52,0,52,0,50,0,0,0,50,0,0,0
129AT-17,2,0,2,0,0,0,0,0,0,0,0,0
129AT-21,137,2,135,0,100,0,100,0,0,0,0,0
129AT-25,6,0,6,0,0,0,0,0,0,0,0,0
129AT-29,3,0,3,0,0,0,0,0,0,0,0,0
129AT-33,104,1,51,52,50,50,50,50,0,0,0,0
129AT-37,86,0,69,17,67,0,67,0,0,0,0,0
129AT-41,20,1,12,7,6,0,6,0,0,0,0,0
129AT-45,0,0,0,0,0,0,0,0,0,0,0,0
129AT-5,2,0,2,0,0,0,0,0,0,0,0,0
129AT-9,3,0,3,0,0,0,0,0,0,0,0,0
129VJ-11,170,35,117,18,117,0,117,0,0,0,0,0
129VJ-15,110,6,17,87,17,52,17,52,0,0,0,0
129VJ-19,56,0,0,56,0,56,0,56,0,0,0,0
129VJ-23,15052,0,15002,50,15002,50,15002,50,0,0,0,0
129VJ-27,15006,1,15001,4,15000,3,15000,3,0,0,0,0
129VJ-3,7,6,0,1,0,0,0,0,0,0,0,0
129VJ-31,3,3,0,0,0,0,0,0,0,0,0,0
129VJ-35,185018,6,185000,12,185000,6,185000,6,0,0,0,0
129VJ-39,15156,6,15103,47,15103,6,15003,6,100,0,0,0
129VJ-43,451,6,342,103,342,85,342,85,0,0,0,0
129VJ-47,95055,3,95050,2,95000,0,95000,0,0,0,0,0
129VJ-7,58,6,0,52,0,50,0,0,0,50,0,0
12AT-10,50,0,0,50,0,50,0,0,0,50,0,0
12AT-11,0,0,0,0,0,0,0,0,0,0,0,0
12AT-12,300,0,0,300,0,300,0,300,0,0,0,0
12AT-13,900,0,50,850,50,850,0,850,50,0,0,0
12AT-14,300,0,0,300,0,300,0,300,0,0,0,0
12AT-15,0,0,0,0,0,0,0,0,0,0,0,0
12AT-16,15300,0,15000,300,15000,300,15000,300,0,0,0,0
12AT-17,0,0,0,0,0,0,0,0,0,0,0,0
12AT-18,15052,0,15002,50,15002,50,15002,50,0,0,0,0
12AT-19,15150,0,15000,150,15000,150,15000,150,0,0,0,0
12AT-20,51,1,0,50,0,50,0,50,0,0,0,0
12AT-21,150,0,50,100,50,100,50,100,0,0,0,0
12AT-22,0,0,0,0,0,0,0,0,0,0,0,0
12AT-23,0,0,0,0,0,0,0,0,0,0,0,0
12AT-24,52,0,0,52,0,52,0,52,0,0,0,0
12AT-25,15001,0,15000,1,15000,1,15000,1,0,0,0,0
12AT-27,2,0,0,2,0,2,0,2,0,0,0,0
12AT-31,6,0,0,6,0,6,0,6,0,0,0,0
12AT-35,18,0,0,18,0,17,0,17,0,0,0,0
12AT-39,38,0,3,35,0,35,0,35,0,0,0,0
12AT-43,12,0,2,10,0,6,0,6,0,0,0,0
12AT-47,64,0,6,58,0,6,0,6,0,0,0,0
12AT-51,48,1,7,40,6,17,6,17,0,0,0,0
12AT-9,50,0,50,0,50,0,0,0,50,0,0,0
12NWP-1,300,0,300,0,300,0,300,0,0,0,0,0
12NWP-2,15300,0,15300,0,15300,0,15300,0,0,0,0,0
12NWP-3,100,0,100,0,100,0,100,0,0,0,0,0
12NWP-4,51,0,50,1,50,0,50,0,0,0,0,0
12NWP-5,300,0,300,0,300,0,300,0,0,0,0,0
12NWP-6,900,0,900,0,900,0,900,0,0,0,0,0
12NWP-7,301,0,301,0,300,0,300,0,0,0,0,0
12NWP-8,300,0,300,0,300,0,300,0,0,0,0,0
12SWL-1,170550,0,170550,0,170400,0,170300,0,100,0,0,0
12SWL-11,30106,0,15050,15056,15050,50,15050,50,0,0,0,0
12SWL-13,12,0,0,12,0,0,0,0,0,0,0,0
12SWL-15,13,0,1,12,0,0,0,0,0,0,0,0
12SWL-17,60,0,52,8,2,0,2,0,0,0,0,0
12SWL-19,163,0,54,109,54,100,4,100,50,0,0,0
12SWL-21,30318,0,30150,168,30100,150,30050,150,50,0,0,0
12SWL-23,1567,0,950,617,600,600,300,600,300,0,0,0
12SWL-25,436,0,351,85,350,50,50,50,300,0,0,0
12SWL-27,207,0,150,57,100,50,50,50,50,0,0,0
12SWL-29,35469,0,35151,318,35050,300,35000,300,50,0,0,0
12SWL-3,766151,0,751100,15051,751000,50,750850,50,150,0,0,0
12SWL-31,15935,0,15600,335,15300,300,15000,300,300,0,0,0
12SWL-33,867,0,450,417,400,400,100,400,300,0,0,0
12SWL-35,1419,0,901,518,600,500,300,350,300,150,0,0
12SWL-37,2124,0,1201,923,1150,900,850,50,300,850,0,0
12SWL-39,962,0,600,362,600,350,300,50,300,300,0,0
12SWL-41,979,0,106,873,106,850,56,0,50,850,0,0
12SWL-43,752,0,418,334,417,300,367,0,50,300,0,0
12SWL-45,852,0,518,334,517,300,217,0,300,300,0,0
12SWL-47,147,0,106,41,106,0,106,0,0,0,0,0
12SWL-49,540,0,202,338,201,300,201,0,0,300,0,0
12SWL-5,225500,0,225500,0,225350,0,225350,0,0,0,0,0
12SWL-7,750151,0,750150,1,750000,0,750000,0,0,0,0,0
12SWL-9,95255,0,95251,4,95200,0,95150,0,50,0,0,0
130AT-1,0,0,0,0,0,0,0,0,0,0,0,0
130AT-10,0,0,0,0,0,0,0,0,0,0,0,0
130AT-11,50,0,0,50,0,50,0,50,0,0,0,0
130AT-13,0,0,0,0,0,0,0,0,0,0,0,0
130AT-15,0,0,0,0,0,0,0,0,0,0,0,0
130AT-16,200,0,150,50,150,50,150,50,0,0,0,0
130AT-17,50,0,0,50,0,50,0,50,0,0,0,0
130AT-18,2,0,2,0,1,0,1,0,0,0,0,0
130AT-19,0,0,0,0,0,0,0,0,0,0,0,0
130AT-2,100,0,0,100,0,100,0,100,0,0,0,0
130AT-20,0,0,0,0,0,0,0,0,0,0,0,0
